ID	SN	ssim	z_ssim
2502	0.5657227333393193	0.18598408527395527	-0.2508121352193204
2503	0.5105685975686829	0.037181889315921854	-1.5936676529911213
2504	0.4797603594791461	0.09123078422791062	-1.1059069966732402
2505	0.5565304820513421	0.13570609235995834	-0.7045425373304142
2506	0.7719690831501009	0.22287168595393697	0.08207756302442401
2507	0.7435955678531291	0.23599715144326855	0.20052745310966977
2508	0.736207049557745	0.23625230656061427	0.2028300834909583
2509	0.554841659913999	0.24402434245401405	0.27296830434568176
2510	0.47107621635301444	0.2515260609851985	0.3406670641490186
2511	0.566860999581732	0.20749189242699292	-0.056716360458214286
2512	0.6921285735671525	0.029583367519744202	-1.6622400074191717
2513	0.5736795831490679	0.16333757012433922	-0.45518410453851904
2514	0.5020601282655794	0.17024806861722075	-0.3928207706376077
2515	0.341625180859544	0.22706339761373587	0.11990538602817086
2516	0.312391288770559	0.2289006549163779	0.13648559232509405
2517	0.2620833337763316	0.6237390115995981	3.699678074037848
2518	0.2670282760179208	0.6554041765979339	3.985438248915658
2519	0.3320363668634839	0.11206277303170978	-0.9179100996433626
2520	0.31509821197921545	0.30785899795568406	0.8490399060689209
2521	0.3212695680543276	0.280664276886758	0.6036229550182003
2522	0.37460879427596466	0.272929616449015	0.5338220264765021
2523	0.394616166256258	0.26128324963784066	0.4287201640094283
2524	0.5085732256205833	0.11535636903317255	-0.8881872616475928
2525	0.6231592047335333	0.2697993838314263	0.5055734504701125
2526	0.6041318468060002	0.277712663595826	0.5769863172418705
2527	0.5917361959137414	0.3421075425199671	1.158113617970133
2528	0.3885878913204629	0.23321475767847616	0.17541792568899195
2529	0.2116356329982663	0.2634949310771756	0.44867933601789783
2530	0.2743838490298789	0.2635751004213551	0.4494028189308651
2531	0.2572116342174795	0.4841672475751561	2.4401219751599466
2532	nan	nan	nan
2533	nan	nan	nan
2534	nan	nan	nan
2535	nan	nan	nan
2536	nan	nan	nan
2537	nan	nan	nan
2538	nan	nan	nan
2539	nan	nan	nan
2540	nan	nan	nan
2541	nan	nan	nan
2542	nan	nan	nan
2543	nan	nan	nan
2544	nan	nan	nan
2545	nan	nan	nan
2546	nan	nan	nan
2547	nan	nan	nan
2548	0.5223572554455455	0.14880434942140833	-0.5863381878924382
2549	0.46559360105829084	0.18352001125572978	-0.2730490072645786
2550	0.4451022413226079	0.24439390307242287	0.2763033795600381
2551	0.5744432269159534	0.21186264634133942	-0.017272782539793
2552	0.6431973731059464	0.22361314482439604	0.08876880927241361
2553	0.6412508984034554	0.21719989639788156	0.03089287551391494
2554	0.6390664508718649	0.16309689351884848	-0.4573560745528122
2555	0.6694969931222394	0.1074169561975824	-0.9598359645817036
2556	0.6874910558844352	0.08251020902987934	-1.1846052473773017
2557	0.7010557703366953	0.08556848580559318	-1.157006032078766
2558	0.656272921483053	0.22523681654280794	0.10342152667407328
2559	0.6966203088491596	0.40772697828073345	1.7502918504020588
2560	0.8939459526551228	0.23992320710266696	0.23595788121161293
2561	0.9697008986065734	0.2463721391860352	0.29415583975739285
2562	1.0657178692008054	0.2538063263397281	0.36124516713734806
2563	0.9479069423183478	0.22504780762023885	0.10171582822691062
2564	0.9122124644462707	0.16270431509567065	-0.4608988724149565
2565	0.8683120015525071	0.13296847203981332	-0.7292480097786014
2566	0.7186553986802326	0.24408781984550815	0.273541151842137
2567	0.555935665618313	0.19437907995626097	-0.1750520642188996
2568	0.5137455872493146	0.0783914181436623	-1.2217750017112006
2569	0.39460873438923694	0.09164349792848085	-1.1021824893398466
2570	0.359299468207507	0.08680761040004714	-1.1458236346137545
2571	0.39521924384003965	0.12224466994584382	-0.8260242483325075
2572	0.4913711131536587	0.12939822479020324	-0.7614674685579639
2573	0.5333808093844077	0.19451130856807575	-0.1738587759086057
2574	0.5300526158624426	0.17974163399153786	-0.30714672151386696
2575	0.5111676785225794	0.22056853213755306	0.061292904634835645
2576	0.4846493312454636	0.29216976857259025	0.7074534992888967
2577	0.5878659922634292	0.2916745899514769	0.7029847927663649
2578	0.7902995995682255	0.13130381928210813	-0.7442705578429384
2579	0.7759724915392434	0.14940823155336294	-0.5808884937682482
2580	0.7002799829383247	0.17893590052588998	-0.31441800957001775
2581	0.6338729836554121	0.3356815526338198	1.1001226997568536
2582	0.6037525694762249	0.2652891349113994	0.46487100915338203
2583	0.5003075132889228	0.29430949643739046	0.7267633310509723
2584	0.5201524438199525	0.2824820636807932	0.6200274510055535
2585	0.5206565582803445	0.10685446388376085	-0.9649121390457721
2586	0.43481930133393126	0.09593476907912116	-1.0634561983345883
2587	0.4739804811413665	0.12249462538903026	-0.8237685420647407
2588	0.5081306622399118	0.09728780564391483	-1.0512458098716881
