ID	SN	ssim	z_ssim
5057	1.1087386126573917	0.5485256884785124	-0.5344648100569509
5058	1.1271230230940363	0.6065983695992204	-0.012005669921622778
5059	0.9103182439723971	0.5325987794074932	-0.6777535141028707
5060	1.210633980113731	0.641933093832615	0.3058882051954208
5061	1.3926604885401543	0.6721072953218038	0.5773547030404838
5062	1.0732538500892093	0.5603097865433683	-0.4284474947992334
5063	0.8032725598543164	0.5971232126165222	-0.09725026814394411
5064	0.8215185651281166	0.6797178663881683	0.6458242887137677
5065	0.9482900438219033	0.6927455758454673	0.7630299308442836
5066	0.7444453071302108	0.6113058816869533	0.030346132510598162
5067	0.4148468241889063	0.5575242421684177	-0.45350804118455496
5068	0.3757726452249838	0.4505740641214945	-1.4157005382654344
5069	0.3972125287700117	0.41893110409081447	-1.7003809313508236
5070	0.5052550759615937	0.6895664182405914	0.7344281870200977
5071	0.6040181509538691	0.7343490805525235	1.1373217816146073
5072	0.6768338559135816	0.6374979420286163	0.265986730815921
5073	0.629413957611187	0.6544363002669066	0.41837508123643596
5074	0.6461205831680852	0.7266609400660164	1.068154331613961
5075	0.6583409796925153	0.7352885103423668	1.1457734954109593
5076	1.0158284607411947	0.7191298627042587	1.0003999223670712
5077	0.9750650240720931	0.7230117008260208	1.0353234314612154
5078	0.8787969164794902	0.6688444380108649	0.5479999428992386
5079	0.8578925172863316	0.5855699368699826	-0.20119095756616934
5080	0.7825704245648708	0.662190199591582	0.4881341399829287
5081	0.5416097992112361	0.6111082522817426	0.02856813144160609
5082	0.5725989462662827	0.6010050427375965	-0.06232683102912721
5083	0.6764937286768816	0.5562931754682339	-0.4645835079481846
5084	0.5313111738183407	0.5133136378165908	-0.8512550349303302
5085	0.5563964807442008	0.547021778908827	-0.5479949465248354
5086	0.519749358359073	0.47154087916969084	-1.2270696028573058
5087	0.6971942726261489	0.44915973945762266	-1.42842471137917
5088	0.8208866455733684	0.5177534077781943	-0.8113120126387193
5089	0.4619357743798084	0.35493002164275245	-2.276175777709676
5090	nan	nan	nan
5091	nan	nan	nan
5092	nan	nan	nan
5093	nan	nan	nan
5094	0.6589446780902379	0.5497216994128264	-0.5237047274798203
5095	0.5763109373334651	0.5974406094940377	-0.09439476196602782
5096	0.5636410272837272	0.5891045117982041	-0.16939165121239402
5097	0.8203319436284954	0.45861352508298253	-1.343372383614541
5098	0.6879833024348257	0.683750626406502	0.6821055881283974
5099	0.6406205280448733	0.7849211507304517	1.5923006079771138
5100	0.5492371401897832	0.7786865972188725	1.5362105600591118
5101	0.8459203195875199	0.5554920707153531	-0.47179076086420596
5102	0.6148775755323292	0.5992479040115698	-0.07813517963955535
5103	0.6151366113098786	0.6102600290900957	0.020936970785711082
5104	0.7086752612883161	0.6402823232516471	0.2910368127394659
5105	0.5451508502489674	0.5228357759420821	-0.7655877641708955
5106	0.5917519927418098	0.6166541223101422	0.07846234039533587
5107	0.45799618673289133	0.6344499709985105	0.23856522568106311
5108	0.43421715027357677	0.6413067135854966	0.30025288616086504
5109	0.5506061105492375	0.5318001176429346	-0.6849387883267861
5110	0.7505272259028269	0.4343422782729023	-1.56173210962838
5111	1.0668278059657903	0.50296515437582	-0.9443566389174384
5112	1.0176157561597865	0.4250305853939741	-1.6455060797782495
5113	nan	nan	nan
5114	nan	nan	nan
5115	0.9507590253235011	0.5516060627818588	-0.5067517842630129
5116	1.2211064038804211	0.7327857093237121	1.1232566898682954
5117	0.8762956415171032	0.7187892667635623	0.9973357025157442
5118	nan	nan	nan
5119	nan	nan	nan
5120	nan	nan	nan
5121	nan	nan	nan
5122	nan	nan	nan
5123	nan	nan	nan
5124	nan	nan	nan
5125	nan	nan	nan
5126	nan	nan	nan
5127	nan	nan	nan
5128	nan	nan	nan
5129	nan	nan	nan
5130	nan	nan	nan
5131	nan	nan	nan
5132	nan	nan	nan
5133	nan	nan	nan
5134	nan	nan	nan
5135	nan	nan	nan
5136	nan	nan	nan
5137	nan	nan	nan
5138	nan	nan	nan
5139	nan	nan	nan
5140	nan	nan	nan
5141	nan	nan	nan
5142	nan	nan	nan
5143	nan	nan	nan
5144	nan	nan	nan
5145	nan	nan	nan
5146	nan	nan	nan
5147	nan	nan	nan
5148	nan	nan	nan
5149	nan	nan	nan
5150	0.6459757457792114	0.7995685480015513	1.7240780020253184
5151	0.7066684223965218	0.783308511429678	1.57779226900996
5152	0.6684035159661242	0.5388640364359809	-0.6213872376255262
5153	0.7014770471115503	0.5561662163293735	-0.46572571390873696
5154	0.8460391131378827	0.6131873724184738	0.047273231635219626
5155	0.8522719195124643	0.5622574742703068	-0.4109248449847136
5156	0.88483325774826	0.5677033616357323	-0.36193014428715153
5157	0.8096362461012916	0.5933051413800658	-0.1316000893796493
5158	0.48259567269724885	0.4187218623919086	-1.7022634040726112
5159	0.3766336216893636	0.4882423267984062	-1.0768126524510278
5160	0.5429481882266802	0.5988208109453474	-0.08197758319024524
5161	0.7207312634195651	0.6796855449274207	0.6455335040924238
5162	0.7653103499943973	0.5560021494666396	-0.467201764787987
5163	0.6201554336048519	0.7416212397538247	1.2027467967838177
5164	0.5601696915523554	0.7295439043692831	1.0940913302483914
5165	0.5043362701051234	0.634279299703421	0.23702975708623608
5166	0.6184972051046891	0.5409900289717338	-0.6022604432236145
5167	0.7496168782446315	0.5251858390193636	-0.7444450872542199
5168	0.9565363696846706	0.48331432000618924	-1.1211481668711571
5169	1.2819398122449985	0.5565663646277142	-0.4621257227968543
5170	1.1891921236880532	0.571505989564789	-0.32771926096423365
5171	1.2858662915065329	0.6520933268254125	0.3972961872370614
5172	1.3278385934462598	0.6956867596390757	0.7894907094088996
5173	1.0638138804333714	0.7055928973291978	0.8786126868992389
5174	0.5804377925093679	0.6279081921399464	0.17971118120709242
5175	0.4022568397829304	0.4928386005372605	-1.0354616216550327
5176	0.4770178515343305	0.4054925965127102	-1.821282377236621
5177	0.44650387000020897	0.41936114490804566	-1.6965120079386826
5178	0.42807863964819004	0.47881183300808783	-1.1616554319070007
5179	0.3936579219387717	0.4084476482024005	-1.7946968341713379
5180	0.3695898979734606	0.3691377232376718	-2.1483541683861493
5181	0.34203597226901544	0.3680883179045233	-2.157795292808674
5182	0.38503126973007495	0.2907331871327501	-2.85373173535162
5183	0.40827930539275914	0.4890282243427446	-1.0697422133508239
5184	0.4295643540268654	0.525775503768269	-0.7391400844243886
5185	0.4769167950263244	0.3597870981154048	-2.232478398003737
5186	0.6349464628447841	0.45621106616141643	-1.3649864472008748
5187	1.1891047642907473	0.676761830222711	0.6192298886721436
5188	1.4807627153866658	0.7379640041854498	1.1698439565248357
5189	1.4049602158045866	0.7488234663185097	1.2675426530354654
5190	1.0260841405519476	0.6926081697212227	0.7617937370929929
5191	1.148813985731282	0.6710137869215893	0.5675167990987093
5192	0.9253030094305845	0.6738674893827821	0.5931905394066145
5193	0.8548868632096344	0.5773746336866514	-0.27492116894407503
5194	0.7677188547393929	0.5771670671857527	-0.27678857050859085
5195	0.7397688916705341	0.5209275775673405	-0.7827551424085707
5196	0.7549300641038791	0.5118978131321638	-0.8639927031924615
5197	0.7199518405754455	0.5044437366701923	-0.9310543628862809
5198	0.7309660040380472	0.5640674577843584	-0.39464107071837773
5199	0.6421050740433482	0.5324007628659976	-0.6795349980985441
5200	0.6576069554319772	0.7152819361325391	0.9657815033589013
