ID	SN	ssim	z_ssim
245	0.6080134439628848	0.3154079939078451	-1.6428065516334163
246	0.8770266678402598	0.3287549514563189	-1.5113489137670815
247	0.8234259630007084	0.351742161257782	-1.2849419374458193
248	0.8126492245601332	0.6523120879114057	1.6754490301616989
249	0.7048626081727067	0.5691185679483248	0.8560545291742491
250	0.7816587637317131	0.5328267057041244	0.49860658891774157
251	0.9479515221116003	0.45999870298396867	-0.2186952510966825
252	0.9645020869069566	0.5045620156032594	0.22022034379863928
253	0.8109067033903075	0.4000286205706033	-0.8093561075562054
254	0.9976399827111578	0.5098760607640195	0.2725597493756372
255	1.1695570997763771	0.5204651371125102	0.37685430181601975
256	0.8782853864569095	0.4712451103918264	-0.10792647499545906
257	0.7744136828013644	0.36365188985979846	-1.1676399392964933
258	0.7093103467931786	0.3851914678796064	-0.9554910629074055
259	0.7161272342971807	0.35537216403097205	-1.2491891010200848
260	0.7945354816239165	0.31228816066929665	-1.6735345963272685
261	0.808494222328649	0.5293137523771786	0.4640066027697537
262	0.8171250562859013	0.558168996181125	0.7482093640917703
263	0.9470012851003182	0.5583616394885811	0.7501067578653668
264	1.1967919211436955	0.3959270662275847	-0.8497533773875822
265	1.1654697947391424	0.3454942268631548	-1.3464794596922613
266	1.1426599829995372	0.14068011966242858	-3.363746588663422
267	1.1140107325293576	0.16831731250946078	-3.0915407263361945
268	0.7689176552856652	0.2870130242484763	-1.9224759538286522
269	0.6622813253946884	0.36172426122963525	-1.1866256523688896
270	0.7538152151503309	0.3993612037354847	-0.8159296686316989
271	1.297062007336855	0.5727396491115678	0.8917194943555188
272	1.1750951254134865	0.6190959704560817	1.3482948960521672
273	1.243823779436244	0.5391791118810375	0.5611730807756558
274	1.2601804562324668	0.4353635973998133	-0.46133277930633276
275	1.165205486431819	0.5027430545197712	0.20230492550666357
276	1.4501925398400142	0.5037494307558152	0.21221698541355158
277	1.3383838527292007	0.5236891388669742	0.40860832917240575
278	1.0640257746828876	0.553440784649725	0.7016399854904811
279	1.3090874638751968	0.5191953025947147	0.3643473731332639
280	1.4586064816288569	0.4809226265636809	-0.012610114563136106
281	1.0311416501323893	0.47401919158263867	-0.08060383166875533
282	1.2598380590263278	0.5223205416309623	0.3951286609271814
283	1.4495818338459003	0.6720654401137661	1.8700049063629378
284	1.2375150656552523	0.6314703983983514	1.4701738382253187
285	1.5274955302536113	0.6008503101701399	1.1685886675884554
286	1.6607504701253617	0.6070271204560136	1.229425670087372
287	0.9302927111137224	0.5630834375200376	0.7966129682464859
288	0.794361885713785	0.49977927258835264	0.17311387050853352
289	0.7681837757075509	0.5337594421278539	0.5077933512618977
290	1.1975372089222365	0.5296421263087391	0.46724084257482146
291	1.5530372909058798	0.5053972435941857	0.22844672036185598
292	1.2408995809564134	0.5449098193463489	0.6176163011842607
293	1.5086402327789912	0.5154638129557776	0.32759496631127133
294	1.644217472453588	0.7287663755563526	2.428467088551138
295	1.4807017950928636	0.6749183506822838	1.8981039606244925
296	1.4080746001422317	0.5938637089355604	1.0997758245359306
297	1.428422833735279	0.4058322173065822	-0.7521949818637215
298	1.543613453993405	0.43996391781798516	-0.4160230333657461
299	1.4250353236369975	0.6357706213426723	1.5125278465081784
300	1.2622346610185806	0.6617827230871838	1.7687277661417924
301	1.0443185500799	0.6942675222960905	2.0886789576441105
302	1.05187227593205	0.6027257931166365	1.1870607843318877
303	1.4047773080177794	0.6172734012188316	1.3303439401203307
304	1.8641745261130762	0.5095546316250728	0.2693939106296993
305	1.2036168619698475	0.44250617659711733	-0.39098366894610864
306	0.8325320698364513	0.3186472351370104	-1.6109024267481156
307	1.090154685755898	0.3784552373504096	-1.0218379401095856
308	1.0457547438799335	0.3853630398492282	-0.9538012061914728
309	0.9424016045660515	0.6902000568734286	2.04861743840842
310	0.8391591381669551	0.6775125838215958	1.9236552339637507
311	1.1101630196354784	0.6630943611308234	1.781646428565515
312	1.1030012471731387	0.40716357796266606	-0.7390820663276284
313	0.9208837946877668	0.40190281959813534	-0.7908966364628162
314	0.8454078316915457	0.5215932936434845	0.38796580735327385
315	0.7544101028329966	0.5004945493248011	0.18015881613398846
316	0.952374116927475	0.5333716880737142	0.5039742612674046
317	1.2859671019443653	0.48519934320925306	0.029512374102068226
318	1.3633224656712883	0.4719125461515284	-0.10135272752684772
319	1.3030915191940522	0.4656209740098124	-0.1633200492338232
320	1.0083548848232764	0.6208277632088234	1.3653517709034322
321	1.0420375258298364	0.6290768663361108	1.4465993217172128
322	1.3794136001397541	0.5779767711356967	0.9433012640591664
323	1.3754550663062703	0.31367852472416713	-1.659840541051845
324	1.3384421589895477	0.5034617053982615	0.20938310393000822
325	1.0636947075104433	0.5815113253242415	0.97811400268137
326	0.9556020730159919	0.602851785615713	1.188301717050622
327	1.2953053391330485	0.6204355279122538	1.3614885439929112
328	1.317029523470778	0.5072251341169505	0.2464500870113883
329	nan	nan	nan
330	nan	nan	nan
331	nan	nan	nan
332	nan	nan	nan
333	nan	nan	nan
334	nan	nan	nan
335	nan	nan	nan
336	nan	nan	nan
337	nan	nan	nan
338	nan	nan	nan
339	nan	nan	nan
340	nan	nan	nan
341	0.7948248145555423	0.44480064861945356	-0.36838482039869536
342	0.7444623578352942	0.33143297979323433	-1.4849723198480973
343	0.8835269884548128	0.40130611939271854	-0.7967736911573835
